Date,brand,sessions,conversions,revenue,cr,aov,campaign,campaign_volume
2022-03-18,epsilon,42,0,0.0,0.001484,3097.49,no,no-campaign
2022-03-19,alpha,57,1,406.26,0.005387,406.26,no,no-campaign
2022-03-19,beta,315,6,630.79,0.017937,105.13,no,no-campaign
2022-03-19,gamma,22,0,0.0,0.002771,1073.62,no,no-campaign
2022-03-19,delta,437,10,366.81,0.031046,36.68,no,no-campaign
2022-03-19,epsilon,35,0,0.0,0.001172,3543.77,no,no-campaign
2022-03-20,alpha,50,1,518.14,0.00564,518.14,no,no-campaign
2022-03-20,beta,285,7,650.71,0.022765,92.96,no,no-campaign
2022-03-20,gamma,19,0,0.0,0.002217,1152.19,no,no-campaign
2022-03-20,delta,471,17,636.79,0.033024,37.46,no,no-campaign
2022-03-20,epsilon,31,0,0.0,0.001364,3192.37,no,no-campaign
2022-03-21,alpha,61,0,0.0,0.004107,362.61,no,no-campaign
2022-03-21,beta,335,4,320.46,0.017347,80.11,no,no-campaign
2022-03-21,gamma,30,0,0.0,0.001962,1031.95,no,no-campaign
2022-03-21,delta,505,11,414.84,0.0268,37.71,no,no-campaign
2022-03-21,epsilon,39,1,2862.28,0.001295,2862.28,no,no-campaign
2022-03-22,alpha,91,0,0.0,0.004273,320.06,no,no-campaign
2022-03-22,beta,399,9,869.68,0.016652,96.63,no,no-campaign
2022-03-22,gamma,21,0,0.0,0.001993,1133.69,no,no-campaign
2022-03-22,delta,489,5,193.58,0.027181,38.72,no,no-campaign
2022-03-22,epsilon,38,0,0.0,0.001223,3446.67,no,no-campaign
2022-03-23,alpha,58,0,0.0,0.004839,391.61,no,no-campaign
2022-03-23,beta,337,8,778.17,0.019991,97.27,no,no-campaign
2022-03-23,gamma,28,0,0.0,0.002129,1022.07,no,no-campaign
2022-03-23,delta,561,21,695.26,0.030719,33.11,no,no-campaign
2022-03-23,epsilon,36,0,0.0,0.00118,3072.94,no,no-campaign
2022-03-24,alpha,41,0,0.0,0.00501,368.9,no,no-campaign
2022-03-24,beta,354,9,843.7,0.016935,93.74,no,no-campaign
2022-03-24,gamma,21,0,0.0,0.002206,1137.9,no,no-campaign
2022-03-24,delta,469,15,464.15,0.034131,30.94,no,no-campaign
2022-03-24,epsilon,40,0,0.0,0.001179,2956.74,no,no-campaign
2022-03-25,alpha,55,0,0.0,0.005025,383.78,no,no-campaign
2022-03-25,beta,293,3,279.46,0.01571,93.15,no,no-campaign
2022-03-25,gamma,18,0,0.0,0.002133,1095.88,no,no-campaign
2022-03-25,delta,469,11,410.6,0.034292,37.33,no,no-campaign
2022-03-25,epsilon,46,0,0.0,0.001301,3375.06,no,no-campaign
2022-03-26,alpha,65,0,0.0,0.004574,345.75,no,no-campaign
2022-03-26,beta,308,6,572.62,0.018359,95.44,no,no-campaign
2022-03-26,gamma,20,0,0.0,0.001957,1028.84,no,no-campaign
2022-03-26,delta,383,18,731.61,0.029374,40.65,no,no-campaign
2022-03-26,epsilon,31,0,0.0,0.001234,2856.9,no,no-campaign
2022-03-27,alpha,46,0,0.0,0.005207,384.05,no,no-campaign
2022-03-27,beta,226,5,496.78,0.01854,99.36,no,no-campaign
2022-03-27,gamma,25,0,0.0,0.002252,1092.51,no,no-campaign
2022-03-27,delta,340,7,245.84,0.029444,35.12,no,no-campaign
2022-03-27,epsilon,32,0,0.0,0.001126,3265.35,no,no-campaign
2022-03-28,alpha,69,0,0.0,0.005895,344.19,no,no-campaign
2022-03-28,beta,509,13,1105.37,0.017572,85.03,no,no-campaign
2022-03-28,gamma,27,0,0.0,0.001647,1031.29,no,no-campaign
2022-03-28,delta,596,22,771.33,0.031573,35.06,no,no-campaign
2022-03-28,epsilon,56,0,0.0,0.001173,3414.15,no,no-campaign
2022-03-29,alpha,57,1,376.9,0.005141,376.9,no,no-campaign
2022-03-29,beta,431,6,603.18,0.017557,100.53,no,no-campaign
2022-03-29,gamma,23,0,0.0,0.002573,1075.81,no,no-campaign
2022-03-29,delta,506,20,620.24,0.024859,31.01,no,no-campaign
2022-03-29,epsilon,30,0,0.0,0.001385,3033.89,no,no-campaign
2022-03-30,alpha,48,0,0.0,0.005565,376.62,no,no-campaign
2022-03-30,beta,419,1,95.28,0.014988,95.28,no,no-campaign
2022-03-30,gamma,29,0,0.0,0.001955,957.61,no,no-campaign
2022-03-30,delta,789,25,883.26,0.036425,35.33,no,no-campaign
2022-03-30,epsilon,37,0,0.0,0.00134,3163.48,no,no-campaign
2022-03-31,alpha,89,0,0.0,0.005252,372.77,no,no-campaign
2022-03-31,beta,431,11,826.66,0.017114,75.15,no,no-campaign
2022-03-31,gamma,29,0,0.0,0.002085,1052.81,no,no-campaign
2022-03-31,delta,625,11,360.47,0.022069,32.77,no,no-campaign
2022-03-31,epsilon,32,0,0.0,0.001389,3445.26,no,no-campaign
2022-04-01,alpha,55,1,467.65,0.00461,467.65,no,no-campaign
2022-04-01,beta,354,9,835.86,0.019774,92.87,no,no-campaign
2022-04-01,gamma,37,0,0.0,0.002366,1166.32,no,no-campaign
2022-04-01,delta,457,9,338.62,0.033705,37.62,no,no-campaign
2022-04-01,epsilon,22,0,0.0,0.001223,3527.27,no,no-campaign
2022-04-02,alpha,69,1,439.24,0.00514,439.24,no,no-campaign
2022-04-02,beta,374,10,903.44,0.016715,90.34,no,no-campaign
2022-04-02,gamma,21,0,0.0,0.001836,1252.71,no,no-campaign
2022-04-02,delta,347,10,379.2,0.028742,37.92,no,no-campaign
2022-04-02,epsilon,28,0,0.0,0.001049,2921.4,no,no-campaign
2022-04-03,alpha,65,0,0.0,0.005384,446.65,no,no-campaign
2022-04-03,beta,236,4,358.74,0.018151,89.68,no,no-campaign
2022-04-03,gamma,22,0,0.0,0.002404,1048.21,no,no-campaign
2022-04-03,delta,314,10,344.89,0.028484,34.49,no,no-campaign
2022-04-03,epsilon,25,0,0.0,0.001193,3209.46,no,no-campaign
2022-04-04,alpha,66,1,397.44,0.005996,397.44,no,no-campaign
2022-04-04,beta,346,6,529.04,0.014747,88.17,no,no-campaign
2022-04-04,gamma,30,0,0.0,0.001873,1073.43,no,no-campaign
2022-04-04,delta,784,29,1129.73,0.034846,38.96,no,no-campaign
2022-04-04,epsilon,40,0,0.0,0.001298,2786.72,no,no-campaign
2022-04-05,alpha,83,1,435.03,0.005209,435.03,no,no-campaign
2022-04-05,beta,333,7,662.4,0.017511,94.63,no,no-campaign
2022-04-05,gamma,34,0,0.0,0.001959,1122.53,no,no-campaign
2022-04-05,delta,560,13,437.37,0.024743,33.64,no,no-campaign
2022-04-05,epsilon,33,0,0.0,0.001188,3685.08,no,no-campaign
2022-04-06,alpha,91,0,0.0,0.004707,430.08,no,no-campaign
2022-04-06,beta,429,6,535.26,0.01927,89.21,no,no-campaign
2022-04-06,gamma,28,0,0.0,0.002124,1147.73,no,no-campaign
2022-04-06,delta,443,16,636.17,0.030754,39.76,no,no-campaign
2022-04-06,epsilon,36,0,0.0,0.001174,3026.45,no,no-campaign
2022-04-07,alpha,87,2,782.63,0.00664,391.32,no,no-campaign
2022-04-07,beta,314,8,710.35,0.023274,88.79,no,no-campaign
2022-04-07,gamma,30,0,0.0,0.001989,1102.52,no,no-campaign
2022-04-07,delta,403,8,279.58,0.032996,34.95,no,no-campaign
2022-04-07,epsilon,43,0,0.0,0.001062,3004.83,no,no-campaign
2022-04-08,alpha,69,1,433.05,0.005497,433.05,no,no-campaign
2022-04-08,beta,398,10,861.61,0.016725,86.16,no,no-campaign
2022-04-08,gamma,29,0,0.0,0.002177,1100.9,no,no-campaign
2022-04-08,delta,574,20,711.13,0.027086,35.56,no,no-campaign
2022-04-08,epsilon,57,0,0.0,0.001536,2890.33,no,no-campaign
2022-04-09,alpha,48,0,0.0,0.005331,382.57,no,no-campaign
2022-04-09,beta,368,3,309.56,0.020236,103.19,no,no-campaign
2022-04-09,gamma,23,0,0.0,0.00172,1078.72,no,no-campaign
2022-04-09,delta,431,4,147.77,0.025307,36.94,no,no-campaign
2022-04-09,epsilon,22,0,0.0,0.001104,3232.58,no,no-campaign
2022-04-10,alpha,59,0,0.0,0.004133,354.63,no,no-campaign
2022-04-10,beta,367,7,665.03,0.02043,95.0,no,no-campaign
2022-04-10,gamma,19,0,0.0,0.002107,1023.03,no,no-campaign
2022-04-10,delta,499,14,491.69,0.029167,35.12,no,no-campaign
2022-04-10,epsilon,18,0,0.0,0.001643,2895.26,no,no-campaign
2022-04-11,alpha,62,1,469.78,0.005529,469.78,no,no-campaign
2022-04-11,beta,433,6,560.49,0.014014,93.42,no,no-campaign
2022-04-11,gamma,43,0,0.0,0.001893,1095.77,no,no-campaign
2022-04-11,delta,605,10,380.92,0.029024,38.09,no,no-campaign
2022-04-11,epsilon,32,1,3116.22,0.001108,3116.22,no,no-campaign
2022-04-12,alpha,96,0,0.0,0.004393,394.76,no,no-campaign
2022-04-12,beta,378,4,359.87,0.017606,89.97,no,no-campaign
2022-04-12,gamma,23,0,0.0,0.00195,1330.06,no,no-campaign
2022-04-12,delta,667,26,851.81,0.032505,32.76,no,no-campaign
2022-04-12,epsilon,34,0,0.0,0.001306,3435.51,no,no-campaign
2022-04-13,alpha,59,0,0.0,0.005034,462.63,no,no-campaign
2022-04-13,beta,530,14,1273.83,0.017068,90.99,no,no-campaign
2022-04-13,gamma,28,0,0.0,0.001842,1187.52,no,no-campaign
2022-04-13,delta,554,19,762.44,0.026904,40.13,no,no-campaign
2022-04-13,epsilon,28,0,0.0,0.00133,2900.48,no,no-campaign
2022-04-14,alpha,85,0,0.0,0.004216,463.92,no,no-campaign
2022-04-14,beta,448,8,792.35,0.016064,99.04,no,no-campaign
2022-04-14,gamma,25,0,0.0,0.001893,1093.45,no,no-campaign
2022-04-14,delta,607,13,458.92,0.024864,35.3,no,no-campaign
2022-04-14,epsilon,30,0,0.0,0.001153,3417.88,no,no-campaign
2022-04-15,alpha,69,0,0.0,0.005402,394.1,no,no-campaign
2022-04-15,beta,432,6,602.3,0.019711,100.38,no,no-campaign
2022-04-15,gamma,42,0,0.0,0.001862,934.47,no,no-campaign
2022-04-15,delta,672,26,1025.62,0.032325,39.45,no,no-campaign
2022-04-15,epsilon,35,0,0.0,0.001368,3835.33,no,no-campaign
2022-04-16,alpha,69,2,983.71,0.006083,491.86,no,no-campaign
2022-04-16,beta,278,11,1093.09,0.021634,99.37,no,no-campaign
2022-04-16,gamma,20,0,0.0,0.002529,1051.05,no,no-campaign
2022-04-16,delta,504,17,595.07,0.029428,35.0,no,no-campaign
2022-04-16,epsilon,20,0,0.0,0.001025,3459.89,no,no-campaign
2022-04-17,alpha,67,0,0.0,0.00612,441.83,no,no-campaign
2022-04-17,beta,258,1,99.14,0.02018,99.14,no,no-campaign
2022-04-17,gamma,27,0,0.0,0.002346,1187.08,no,no-campaign
2022-04-17,delta,468,14,515.24,0.030157,36.8,no,no-campaign
2022-04-17,epsilon,25,0,0.0,0.001045,3313.22,no,no-campaign
2022-04-18,alpha,73,0,0.0,0.004058,464.25,no,no-campaign
2022-04-18,beta,417,11,1063.5,0.01705,96.68,no,no-campaign
2022-04-18,gamma,30,1,1184.29,0.002062,1184.29,no,no-campaign
2022-04-18,delta,545,9,309.22,0.029301,34.36,no,no-campaign
2022-04-18,epsilon,29,0,0.0,0.001175,2783.68,no,no-campaign
2022-04-19,alpha,56,0,0.0,0.00473,397.47,no,no-campaign
2022-04-19,beta,511,6,552.23,0.016978,92.04,no,no-campaign
2022-04-19,gamma,40,0,0.0,0.001911,925.59,no,no-campaign
2022-04-19,delta,583,18,647.31,0.028733,35.96,no,no-campaign
2022-04-19,epsilon,35,0,0.0,0.001064,3172.62,no,no-campaign
2022-04-20,alpha,52,1,405.37,0.003987,405.37,no,no-campaign
2022-04-20,beta,325,9,897.73,0.013623,99.75,no,no-campaign
2022-04-20,gamma,44,0,0.0,0.002453,1092.63,no,no-campaign
2022-04-20,delta,713,20,762.58,0.029778,38.13,no,no-campaign
2022-04-20,epsilon,29,0,0.0,0.001448,3122.05,no,no-campaign
2022-04-21,alpha,75,0,0.0,0.004301,406.93,no,no-campaign
2022-04-21,beta,653,11,911.67,0.01865,82.88,no,no-campaign
2022-04-21,gamma,34,0,0.0,0.001753,1043.22,no,no-campaign
2022-04-21,delta,490,13,437.71,0.031634,33.67,no,no-campaign
2022-04-21,epsilon,32,0,0.0,0.001266,3100.77,no,no-campaign
2022-04-22,alpha,63,0,0.0,0.004587,411.38,no,no-campaign
2022-04-22,beta,454,5,497.76,0.019041,99.55,no,no-campaign
2022-04-22,gamma,29,0,0.0,0.002072,1137.78,no,no-campaign
2022-04-22,delta,534,10,290.06,0.031696,29.01,no,no-campaign
2022-04-22,epsilon,30,0,0.0,0.001072,3013.34,no,no-campaign
2022-04-23,alpha,57,0,0.0,0.005564,484.66,no,no-campaign
2022-04-23,beta,310,6,544.93,0.012945,90.82,no,no-campaign
2022-04-23,gamma,23,0,0.0,0.001751,1366.45,no,no-campaign
2022-04-23,delta,475,6,299.01,0.031887,49.83,no,no-campaign
2022-04-23,epsilon,17,0,0.0,0.001476,3118.28,no,no-campaign
2022-04-24,alpha,57,0,0.0,0.00415,408.76,no,no-campaign
2022-04-24,beta,272,5,414.37,0.018726,82.87,no,no-campaign
2022-04-24,gamma,28,0,0.0,0.001832,1177.65,no,no-campaign
2022-04-24,delta,489,15,495.61,0.030413,33.04,no,no-campaign
2022-04-24,epsilon,23,0,0.0,0.001103,2871.2,no,no-campaign
2022-04-25,alpha,77,0,0.0,0.005154,415.63,no,no-campaign
2022-04-25,beta,439,7,737.31,0.015638,105.33,no,no-campaign
2022-04-25,gamma,41,0,0.0,0.002265,997.36,no,no-campaign
2022-04-25,delta,475,10,337.85,0.024642,33.79,no,no-campaign
2022-04-25,epsilon,37,0,0.0,0.001173,3294.7,no,no-campaign
2022-04-26,alpha,61,0,0.0,0.004967,438.73,no,no-campaign
2022-04-26,beta,409,6,635.35,0.014801,105.89,no,no-campaign
2022-04-26,gamma,39,0,0.0,0.002158,994.76,no,no-campaign
2022-04-26,delta,708,17,659.03,0.02916,38.77,no,no-campaign
2022-04-26,epsilon,27,0,0.0,0.001126,2909.73,no,no-campaign
2022-04-27,alpha,75,0,0.0,0.006141,417.64,no,no-campaign
2022-04-27,beta,288,2,227.21,0.015274,113.61,no,no-campaign
2022-04-27,gamma,31,0,0.0,0.002179,1187.69,no,no-campaign
2022-04-27,delta,714,24,941.91,0.030966,39.25,no,no-campaign
2022-04-27,epsilon,23,0,0.0,0.001069,3164.85,no,no-campaign
2022-04-28,alpha,73,1,416.34,0.00442,416.34,no,no-campaign
2022-04-28,beta,413,7,690.83,0.016591,98.69,no,no-campaign
2022-04-28,gamma,47,0,0.0,0.001984,1145.53,no,no-campaign
2022-04-28,delta,529,16,588.76,0.037627,36.8,no,no-campaign
2022-04-28,epsilon,25,0,0.0,0.001366,3067.15,no,no-campaign
2022-04-29,alpha,51,0,0.0,0.004807,465.95,no,no-campaign
2022-04-29,beta,385,7,515.37,0.015,73.62,no,no-campaign
2022-04-29,gamma,35,0,0.0,0.002111,1050.67,no,no-campaign
2022-04-29,delta,602,16,544.47,0.026141,34.03,no,no-campaign
2022-04-29,epsilon,32,0,0.0,0.001102,3277.73,no,no-campaign
2022-04-30,alpha,49,0,0.0,0.00466,428.56,no,no-campaign
2022-04-30,beta,217,3,295.53,0.020648,98.51,no,no-campaign
2022-04-30,gamma,28,0,0.0,0.001759,936.59,no,no-campaign
2022-04-30,delta,413,9,282.7,0.030745,31.41,no,no-campaign
2022-04-30,epsilon,23,0,0.0,0.001001,3293.97,no,no-campaign
2022-05-01,alpha,61,0,0.0,0.004849,475.13,no,no-campaign
2022-05-01,beta,340,9,990.26,0.018442,110.03,no,no-campaign
2022-05-01,gamma,22,0,0.0,0.002076,1094.41,no,no-campaign
2022-05-01,delta,588,17,507.63,0.032523,29.86,no,no-campaign
2022-05-01,epsilon,29,0,0.0,0.001104,3599.78,no,no-campaign
2022-05-02,alpha,65,1,442.5,0.004923,442.5,no,no-campaign
2022-05-02,beta,495,16,1423.4,0.020468,88.96,no,no-campaign
2022-05-02,gamma,34,0,0.0,0.001713,1158.15,no,no-campaign
2022-05-02,delta,441,14,475.75,0.034902,33.98,no,no-campaign
2022-05-02,epsilon,29,0,0.0,0.001085,3135.92,no,no-campaign
2022-05-03,alpha,96,0,0.0,0.006099,402.11,no,no-campaign
2022-05-03,beta,329,4,363.04,0.017211,90.76,no,no-campaign
2022-05-03,gamma,22,0,0.0,0.002343,1107.22,no,no-campaign
2022-05-03,delta,614,17,651.3,0.02766,38.31,no,no-campaign
2022-05-03,epsilon,26,0,0.0,0.001342,3131.13,no,no-campaign
2022-05-04,alpha,87,2,795.64,0.004941,397.82,no,no-campaign
2022-05-04,beta,392,4,317.82,0.016853,79.45,no,no-campaign
2022-05-04,gamma,27,0,0.0,0.001411,1063.51,no,no-campaign
2022-05-04,delta,711,11,393.84,0.022573,35.8,no,no-campaign
2022-05-04,epsilon,24,0,0.0,0.001089,2835.02,no,no-campaign
2022-05-05,alpha,71,1,416.36,0.005096,416.36,no,no-campaign
2022-05-05,beta,325,5,509.36,0.015368,101.87,no,no-campaign
2022-05-05,gamma,36,0,0.0,0.002128,1201.26,no,no-campaign
2022-05-05,delta,692,20,657.51,0.031786,32.88,no,no-campaign
2022-05-05,epsilon,28,0,0.0,0.001171,3379.14,no,no-campaign
2022-05-06,alpha,98,0,0.0,0.00476,447.81,no,no-campaign
2022-05-06,beta,290,8,644.24,0.022251,80.53,no,no-campaign
2022-05-06,gamma,27,0,0.0,0.001784,1034.98,no,no-campaign
2022-05-06,delta,735,23,772.83,0.028607,33.6,no,no-campaign
2022-05-06,epsilon,37,0,0.0,0.001458,3475.4,no,no-campaign
2022-05-07,alpha,45,0,0.0,0.004695,393.11,no,no-campaign
2022-05-07,beta,319,3,253.16,0.019387,84.39,no,no-campaign
2022-05-07,gamma,29,0,0.0,0.00208,1072.03,no,no-campaign
2022-05-07,delta,344,3,87.5,0.028533,29.17,no,no-campaign
2022-05-07,epsilon,20,0,0.0,0.001509,2851.68,no,no-campaign
2022-05-08,alpha,59,0,0.0,0.005133,422.93,no,no-campaign
2022-05-08,beta,271,2,190.21,0.020144,95.11,no,no-campaign
2022-05-08,gamma,38,0,0.0,0.002157,1076.54,no,no-campaign
2022-05-08,delta,512,12,428.75,0.027473,35.73,no,no-campaign
2022-05-08,epsilon,16,0,0.0,0.00108,3001.32,no,no-campaign
2022-05-09,alpha,99,1,466.43,0.006157,466.43,no,no-campaign
2022-05-09,beta,294,4,389.95,0.016431,97.49,no,no-campaign
2022-05-09,gamma,27,1,1222.17,0.002353,1222.17,no,no-campaign
2022-05-09,delta,678,19,666.8,0.027053,35.09,no,no-campaign
2022-05-09,epsilon,24,0,0.0,0.001437,3106.32,no,no-campaign
2022-05-10,alpha,77,0,0.0,0.004981,430.51,no,no-campaign
2022-05-10,beta,462,10,852.21,0.018745,85.22,no,no-campaign
2022-05-10,gamma,26,0,0.0,0.002,1212.65,no,no-campaign
2022-05-10,delta,535,22,929.02,0.031663,42.23,no,no-campaign
2022-05-10,epsilon,26,0,0.0,0.001192,2929.24,no,no-campaign
2022-05-11,alpha,65,0,0.0,0.005051,467.08,no,no-campaign
2022-05-11,beta,527,13,1288.96,0.02055,99.15,no,no-campaign
2022-05-11,gamma,35,0,0.0,0.001661,1269.21,no,no-campaign
2022-05-11,delta,699,15,637.89,0.028188,42.53,no,no-campaign
2022-05-11,epsilon,21,0,0.0,0.001322,3094.03,no,no-campaign
2022-05-12,alpha,74,0,0.0,0.004421,469.17,no,no-campaign
2022-05-12,beta,452,6,465.25,0.016792,77.54,no,no-campaign
2022-05-12,gamma,24,0,0.0,0.002019,908.21,no,no-campaign
2022-05-12,delta,434,17,547.33,0.027629,32.2,no,no-campaign
2022-05-12,epsilon,28,0,0.0,0.001451,2893.74,no,no-campaign
2022-05-13,alpha,73,0,0.0,0.005108,435.41,no,no-campaign
2022-05-13,beta,376,7,633.32,0.024136,90.47,no,no-campaign
2022-05-13,gamma,32,0,0.0,0.001843,1203.14,no,no-campaign
2022-05-13,delta,693,24,798.43,0.034257,33.27,no,no-campaign
2022-05-13,epsilon,36,0,0.0,0.00122,2776.58,no,no-campaign
2022-05-14,alpha,53,0,0.0,0.004869,378.73,no,no-campaign
2022-05-14,beta,307,9,1048.94,0.021522,116.55,no,no-campaign
2022-05-14,gamma,22,0,0.0,0.002107,875.82,no,no-campaign
2022-05-14,delta,521,26,1030.26,0.031751,39.63,no,no-campaign
2022-05-14,epsilon,23,0,0.0,0.001118,3452.63,no,no-campaign
2022-05-15,alpha,82,0,0.0,0.004525,399.71,no,no-campaign
2022-05-15,beta,256,2,204.32,0.017501,102.16,no,no-campaign
2022-05-15,gamma,24,0,0.0,0.002103,937.51,no,no-campaign
2022-05-15,delta,572,22,784.9,0.034935,35.68,no,no-campaign
2022-05-15,epsilon,17,0,0.0,0.00148,3214.95,no,no-campaign
2022-05-16,alpha,89,0,0.0,0.005356,374.42,no,no-campaign
2022-05-16,beta,473,6,496.03,0.019238,82.67,no,no-campaign
2022-05-16,gamma,32,0,0.0,0.00197,1045.88,no,no-campaign
2022-05-16,delta,431,12,412.59,0.028805,34.38,no,no-campaign
2022-05-16,epsilon,32,0,0.0,0.001218,2995.29,no,no-campaign
2022-05-17,alpha,82,1,426.68,0.005653,426.68,no,no-campaign
2022-05-17,beta,289,2,186.3,0.017044,93.15,no,no-campaign
2022-05-17,gamma,23,0,0.0,0.002029,1132.06,no,no-campaign
2022-05-17,delta,677,14,405.41,0.033735,28.96,no,no-campaign
2022-05-17,epsilon,38,0,0.0,0.001417,3114.14,no,no-campaign
2022-05-18,alpha,48,0,0.0,0.005067,439.63,no,no-campaign
2022-05-18,beta,296,6,553.47,0.01486,92.24,no,no-campaign
2022-05-18,gamma,29,0,0.0,0.001796,977.47,no,no-campaign
2022-05-18,delta,635,17,568.73,0.030185,33.45,no,no-campaign
2022-05-18,epsilon,23,0,0.0,0.001474,2734.27,no,no-campaign
2022-05-19,alpha,81,0,0.0,0.005172,426.08,no,no-campaign
2022-05-19,beta,328,6,466.9,0.020987,77.82,no,no-campaign
2022-05-19,gamma,38,0,0.0,0.001738,868.38,no,no-campaign
2022-05-19,delta,574,15,620.54,0.035905,41.37,no,no-campaign
2022-05-19,epsilon,43,0,0.0,0.001453,3401.63,no,no-campaign
2022-05-20,alpha,69,0,0.0,0.005778,397.06,no,no-campaign
2022-05-20,beta,431,7,752.7,0.015817,107.53,no,no-campaign
2022-05-20,gamma,33,0,0.0,0.001604,1096.81,no,no-campaign
2022-05-20,delta,669,21,678.35,0.028731,32.3,no,no-campaign
2022-05-20,epsilon,31,0,0.0,0.001286,2552.76,no,no-campaign
2022-05-21,alpha,63,1,428.57,0.005688,428.57,no,no-campaign
2022-05-21,beta,329,4,386.69,0.018706,96.67,no,no-campaign
2022-05-21,gamma,26,0,0.0,0.001605,956.26,no,no-campaign
2022-05-21,delta,705,17,529.61,0.030258,31.15,no,no-campaign
2022-05-21,epsilon,30,0,0.0,0.001144,3522.97,no,no-campaign
2022-05-22,alpha,64,0,0.0,0.004936,459.53,no,no-campaign
2022-05-22,beta,329,5,435.16,0.020655,87.03,no,no-campaign
2022-05-22,gamma,27,0,0.0,0.002558,1100.07,no,no-campaign
2022-05-22,delta,545,15,488.23,0.032967,32.55,no,no-campaign
2022-05-22,epsilon,16,0,0.0,0.001315,3518.55,no,no-campaign
2022-05-23,alpha,67,0,0.0,0.004832,467.68,no,no-campaign
2022-05-23,beta,432,7,583.07,0.018048,83.3,no,no-campaign
2022-05-23,gamma,32,0,0.0,0.002018,1241.15,no,no-campaign
2022-05-23,delta,584,27,977.0,0.028804,36.19,no,no-campaign
2022-05-23,epsilon,29,0,0.0,0.001174,2927.22,no,no-campaign
2022-05-24,alpha,79,1,398.39,0.005631,398.39,no,no-campaign
2022-05-24,beta,332,6,587.26,0.018938,97.88,no,no-campaign
2022-05-24,gamma,32,0,0.0,0.002092,1131.36,no,no-campaign
2022-05-24,delta,646,18,702.04,0.031252,39.0,no,no-campaign
2022-05-24,epsilon,36,0,0.0,0.001259,2998.69,no,no-campaign
2022-05-25,alpha,62,0,0.0,0.005517,417.56,no,no-campaign
2022-05-25,beta,355,7,782.41,0.017565,111.77,no,no-campaign
2022-05-25,gamma,26,0,0.0,0.002634,1138.15,no,no-campaign
2022-05-25,delta,674,21,808.38,0.034722,38.49,no,no-campaign
2022-05-25,epsilon,27,0,0.0,0.001249,3480.35,no,no-campaign
2022-05-26,alpha,73,0,0.0,0.005044,427.14,no,no-campaign
2022-05-26,beta,297,3,281.42,0.01628,93.81,no,no-campaign
2022-05-26,gamma,32,0,0.0,0.002104,1103.91,no,no-campaign
2022-05-26,delta,492,18,493.1,0.025811,27.39,no,no-campaign
2022-05-26,epsilon,35,1,3207.04,0.001047,3207.04,no,no-campaign
2022-05-27,alpha,83,0,0.0,0.004674,365.2,no,no-campaign
2022-05-27,beta,503,13,1301.5,0.016705,100.12,no,no-campaign
2022-05-27,gamma,29,0,0.0,0.001701,1031.47,no,no-campaign
2022-05-27,delta,727,31,1057.2,0.030543,34.1,no,no-campaign
2022-05-27,epsilon,31,0,0.0,0.001059,2863.76,no,no-campaign
2022-05-28,alpha,47,0,0.0,0.004661,432.63,no,no-campaign
2022-05-28,beta,275,5,451.09,0.017046,90.22,no,no-campaign
2022-05-28,gamma,29,1,1259.47,0.00195,1259.47,no,no-campaign
2022-05-28,delta,527,11,395.12,0.024683,35.92,no,no-campaign
2022-05-28,epsilon,22,0,0.0,0.001012,3054.48,no,no-campaign
2022-05-29,alpha,68,0,0.0,0.00471,391.46,no,no-campaign
2022-05-29,beta,229,6,505.89,0.018516,84.31,no,no-campaign
2022-05-29,gamma,22,0,0.0,0.001923,1001.48,no,no-campaign
2022-05-29,delta,383,12,431.05,0.028646,35.92,no,no-campaign
2022-05-29,epsilon,24,0,0.0,0.001134,2976.43,no,no-campaign
2022-05-30,alpha,81,0,0.0,0.005364,404.7,no,no-campaign
2022-05-30,beta,488,7,627.82,0.018149,89.69,no,no-campaign
2022-05-30,gamma,27,0,0.0,0.002379,1101.62,no,no-campaign
2022-05-30,delta,553,16,518.45,0.031551,32.4,no,no-campaign
2022-05-30,epsilon,32,0,0.0,0.001146,3164.56,no,no-campaign
2022-05-31,alpha,88,0,0.0,0.00492,435.53,no,no-campaign
2022-05-31,beta,333,8,772.59,0.017903,96.57,no,no-campaign
2022-05-31,gamma,25,0,0.0,0.001751,969.61,no,no-campaign
2022-05-31,delta,839,27,977.86,0.034803,36.22,no,no-campaign
2022-05-31,epsilon,28,0,0.0,0.001102,3494.71,no,no-campaign
2022-06-01,alpha,53,1,476.61,0.004442,476.61,no,no-campaign
2022-06-01,beta,383,4,368.95,0.017689,92.24,no,no-campaign
2022-06-01,gamma,25,0,0.0,0.001692,1160.13,no,no-campaign
2022-06-01,delta,599,15,477.17,0.029064,31.81,no,no-campaign
2022-06-01,epsilon,28,0,0.0,0.001299,2975.79,no,no-campaign
2022-06-02,alpha,70,0,0.0,0.005635,370.6,no,no-campaign
2022-06-02,beta,306,7,701.63,0.017476,100.23,no,no-campaign
